Id_seq;Rank_act;Id_ind;Place;Act;Move;Acc;Duration
1038;1;314;A1;11|81|12|621|13;;;493
1038;2;314;;;;;14
1038;3;314;A3;3|12|622;;;43
1038;4;314;;;B11;C22|C21|C11;14
1038;5;314;A7;722|3;;;114
1038;6;314;;;B11;C21|C11;12
1038;7;314;A3;3|12|622;;;432
1038;8;314;;;B12;C4;23
1038;9;314;A1;11|81|12|621|13;;;295
1039;1;314;A1;11|81|12|621|13;;;610
1039;2;314;;;B11;C22|C12;42
1039;3;314;A4;42|621;;;413
1039;4;314;;;;;1
1039;5;314;A1;11|81|12|621|13;;;7
1039;6;314;;;B13;C22;8
1039;7;314;A7;81|621;;;13
1039;8;314;;;B13;C22;3
1039;9;314;A4;41|621;;;9
1039;10;314;;;B13;C22;5
1039;11;314;A1;11|81|12|621|13;;;36
1039;12;314;;;B12;C22|C12;10
1039;13;314;A62;12|622;;;243
1039;14;314;;;B12;C12;13
1039;15;314;A1;11|81|12|621|13;;;27
1040;1;314;A1;11|81|12|621|13;;;726
1040;2;314;;;B221;C22|C12;71
1040;3;314;A7;711|81|12|621;;;146
1040;4;314;;;B11;C22|C12;4
1040;5;314;A82;711;;;10
1040;6;314;;;B11;C4;2
1040;7;314;;;;;6
1040;8;314;;;B11;C22|C12;35
1040;9;314;A7;12|621;;;29
1040;10;314;;;B11;C22|C12;23
1040;11;314;;;;;13
1040;12;314;;;B221;C22|C12;65
1040;13;314;A1;11|81|12|621|13;;;310
1041;1;314;A1;11|81|12|621|13;;;496
1041;2;314;;;;;6
1041;3;314;A3;3|12|622;;;40
1041;4;314;;;;;898
1042;1;310;;;;;1140
1042;2;310;A3;631;;;5
1042;3;310;;;B13;C12;8
1042;4;310;A1;11|81|12|721|631|621|13;;;287
1043;1;310;A1;11|81|12|721|631|621|13;;;1095
1043;2;310;;;B13;C4;15
1043;3;310;A4;41;;;14
1043;4;310;;;B13;C12;6
1043;5;310;A1;11|81|12|721|631|621|13;;;310
1044;1;310;A1;11|81|12|721|631|621|13;;;512
1044;2;310;;;B13;C12|C4;25
1044;3;310;A2;2;;;232
1044;4;310;;;B11;C4;7
1044;5;310;A2;12|2;;;8
1044;6;310;;;B11;C4;5
1044;7;310;A2;2;;;325
1044;8;310;;;B13;C4;14
1044;9;310;A1;11|81|12|721|631|621|13;;;13
1044;10;310;;;B13;C12;2
1044;11;310;A7;711|622;;;83
1044;12;310;;;B13;C12;6
1044;13;310;A1;11|81|12|721|631|621|13;;;208
1045;1;310;A1;11|81|12|721|631|621|13;;;521
1045;2;310;;;B13;C12|C4;13
1045;3;310;A2;2;;;221
1045;4;310;;;B13;C4;19
1045;5;310;A7;721|631;;;55
1045;6;310;;;B13;C4;13
1045;7;310;A2;2;;;140
1045;8;310;;;B34;C12;12
1045;9;310;;631;;;14
1045;10;310;;;B11;C4;5
1045;11;310;A2;2;;;108
1045;12;310;;;B13;C4;10
1045;13;310;A5;41|51;;;23
1045;14;310;;;B13;C4;19
1045;15;310;A1;11|81|12|721|631|621|13;;;267
1046;1;310;A1;11|81|12|721|631|621|13;;;529
1046;2;310;;;B13;C12|C4;4
1046;3;310;A2;2;;;520
1046;4;310;;;B13;C4;12
1046;5;310;A1;11|81|12|721|631|621|13;;;226
1046;6;310;;;B13;C12;8
1046;7;310;A62;11|721|622;;;1
1046;8;310;;;;;140
1047;1;271;;;;;1008
1047;2;271;A3;3;;;18
1047;3;271;;;B222;C22|C12;2
1047;4;271;A1;11|12|13;;;412
1048;1;271;A1;11|12|13;;;506
1048;2;271;;;B11;C22|C12;1
1048;3;271;A3;3;;;224
1048;4;271;;;B222;C22|C12;2
1048;5;271;A1;11|12|13;;;107
1048;6;271;;;B222;C22;15
1048;7;271;A1;11|12|13;;;585
1049;1;271;A1;11|12|13;;;522
1049;2;271;;;B222;C22|C12;2
1049;3;271;A3;3;;;458
1049;4;271;;;B222;C22|C12;11
1049;5;271;A1;11|12|13;;;447
1050;1;271;A1;11|12|13;;;524
1050;2;271;;;B222;C22|C12;2
1050;3;271;A3;3;;;340
1050;4;271;;;B31;C21|C11;11
1050;5;271;A7;711|3;;;78
1050;6;271;;;B31;C21|C11;7
1050;7;271;A3;3;;;15
1050;8;271;;;B222;C22|C12;2
1050;9;271;A1;622;;;461
1051;1;271;A1;622;;;1440
1052;1;271;A1;622;;;1440
1053;1;271;A1;622;;;737
1053;2;271;;;;;703
1054;1;322;;;;;775
1054;2;322;A63;12;;;1
1054;3;322;;;B221;C4;1
1054;4;322;A2;2;;;169
1054;5;322;;;B221;C4;17
1054;6;322;A82;;;;4
1054;7;322;;;B11;C4;7
1054;8;322;A3;17|621;;;12
1054;9;322;;;B11;C12;9
1054;10;322;A63;12;;;48
1054;11;322;;;B221;C12;12
1054;12;322;A1;11|12|631|13;;;385
1055;1;322;A1;11|12|631|13;;;504
1055;2;322;;;B221;C12|C4;44
1055;3;322;A2;2;;;147
1055;4;322;;;B221;C4;15
1055;5;322;A82;;;;9
1055;6;322;;;B11;C4;2
1055;7;322;A3;631;;;8
1055;8;322;;;B11;C12;10
1055;9;322;A63;12|621;;;81
1055;10;322;;;B221|B11;C12;52
1055;11;322;A4;42;;;68
1055;12;322;;;B221;C12;33
1055;13;322;A63;12;;;13
1055;14;322;;;B221;C12;23
1055;15;322;A82;17;;;8
1055;16;322;;;B11;C12;6
1055;17;322;A7;17;;;107
1055;18;322;;;B221;C12;9
1055;19;322;A1;2;;;301
1056;1;322;A1;2;;;507
1056;2;322;;;B221;C12;10
1056;3;322;A3;631;;;6
1056;4;322;;;B221;C4;64
1056;5;322;A4;41;;;13
1056;6;322;;;B221;C4;22
1056;7;322;A2;2;;;104
1056;8;322;;;B221;C4;72
1056;9;322;A63;12;;;5
1056;10;322;;;B221;C4;7
1056;11;322;A2;2;;;139
1056;12;322;;;B221;C4;19
1056;13;322;A3;631;;;15
1056;14;322;;;B221;C12;46
1056;15;322;A1;11|12|631|13;;;28
1056;16;322;;;B221;C4;12
1056;17;322;;52;;;54
1056;18;322;;;B221;C4;11
1056;19;322;A1;2;;;306
1057;1;322;A1;2;;;503
1057;2;322;;;B221;C12;8
1057;3;322;A3;631;;;4
1057;4;322;;;B221;C4;37
1057;5;322;;17;;;7
1057;6;322;;;B221;C4;15
1057;7;322;A2;2;;;247
1057;8;322;;;B221;C4;16
1057;9;322;A2;2;;;35
1057;10;322;;;B221;C4;12
1057;11;322;A2;2;;;214
1057;12;322;;;B221;C4;17
1057;13;322;A1;2;;;325
1058;1;322;A1;2;;;599
1058;2;322;;;B221;C4;34
1058;3;322;A61;52;;;21
1058;4;322;;;B221;C4;9
1058;5;322;A1;11|12|631|13;;;142
1058;6;322;;;B221;C4;14
1058;7;322;A82;;;;13
1058;8;322;;;B11;C4;2
1058;9;322;A62;;;;43
1058;10;322;;;B221;C4;7
1058;11;322;A62;;;;49
1058;12;322;;;B221;C4;11
1058;13;322;A1;11|12|631|13;;;27
1058;14;322;;;B11;C22;20
1058;15;322;A7;713|621;;;13
1058;16;322;;;;;1
1058;17;322;A4;;;;8
1058;18;322;;;;;1
1058;19;322;A4;;;;8
1058;20;322;;;B11;C22;20
1058;21;322;A1;11|12|631|13;;;398
1059;1;322;A1;11|12|631|13;;;715
1059;2;322;;;B221;C4;2
1059;3;322;A1;11|12|631|13;;;259
1059;4;322;;;;;20
1059;5;322;A1;;;;8
1059;6;322;;;B221;C4;29
1059;7;322;A1;11|12|631|13;;;407
1060;1;322;A1;11|12|631|13;;;537
1060;2;322;;;;;903
1061;1;325;;;;;765
1061;2;325;A3;3;;;217
1061;3;325;;;B11;C22;3
1061;4;325;A4;12;;;64
1061;5;325;;;B11|B222;C22;5
1061;6;325;A1;723|11|12|13;;;386
1062;1;325;A1;723|11|12|13;;;504
1062;2;325;;;B222;C22;22
1062;3;325;A3;3|81|622;;;201
1062;4;325;;;B11;C22;12
1062;5;325;A63;12;;;81
1062;6;325;;;B11|B222;C22;52
1062;7;325;A4;42;;;20
1062;8;325;;;;;1
1062;9;325;A4;42;;;10
1062;10;325;;;;;26
1062;11;325;A4;42;;;12
1062;12;325;;;B222;C22;57
1062;13;325;A4;52;;;5
1062;14;325;;;B222;C22;8
1062;15;325;A7;711;;;116
1062;16;325;;;B222;C22;13
1062;17;325;A1;723|11|12|13;;;300
1063;1;325;A1;723|11|12|13;;;507
1063;2;325;;;B222;C22;18
1063;3;325;A3;3|81|622;;;317
1063;4;325;;;B11;C4;15
1063;5;325;A3;3|81|622;;;127
1063;6;325;;;B11;C22;4
1063;7;325;A3;3|81|622;;;33
1063;8;325;;;B222;C22;10
1063;9;325;A1;723|11|12|13;;;409
1064;1;325;A1;723|11|12|13;;;503
1064;2;325;;;B222;C22;8
1064;3;325;A3;3;;;509
1064;4;325;;;B222;C22|C12;53
1064;5;325;A1;11|12|13;;;367
1065;1;325;A1;11|12|13;;;698
1065;2;325;;;B222;C22|C12;35
1065;3;325;A4;42;;;170
1065;4;325;;;B222;C22|C12;46
1065;5;325;A63;12;;;42
1065;6;325;;;B222;C22|C12;14
1065;7;325;A1;11|12|13;;;435
1066;1;325;A1;11|12|13;;;970
1066;2;325;;;B11;C22|C12;3
1066;3;325;A7;713|621;;;38
1066;4;325;;;B11;C22|C12;18
1066;5;325;A1;11|12|13;;;411
1067;1;325;A1;11|12|13;;;443
1067;2;325;;;B222;C22|C12;27
1067;3;325;A3;17|621;;;67
1067;4;325;;;;;903
1068;1;330;;;;;1022
1068;2;330;A3;631;;;58
1068;3;330;;;B221;C12;31
1068;4;330;A1;723|732;;;329
1069;1;330;A1;723|732;;;472
1069;2;330;;;B221;C12;34
1069;3;330;A3;631;;;7
1069;4;330;;;B221;C12;31
1069;5;330;A1;723|732;;;127
1069;6;330;;;B221;C4;29
1069;7;330;A82;;;;17
1069;8;330;;;B11;C4;2
1069;9;330;A3;631;;;8
1069;10;330;;;B11;C12;9
1069;11;330;A63;12;;;51
1069;12;330;;;B11;C12;3
1069;13;330;;;;;7
1069;14;330;;;B11;C12;12
1069;15;330;A5;51;;;35
1069;16;330;;;B221|B11;C12;64
1069;17;330;A7;81|631;;;56
1069;18;330;;;B221;C12;19
1069;19;330;A4;41;;;11
1069;20;330;;;B221;C12;13
1069;21;330;A1;723|732;;;433
1070;1;330;A1;723|732;;;470
1070;2;330;;;B221;C12;36
1070;3;330;A3;631;;;10
1070;4;330;;;B221;C4;28
1070;5;330;A1;723|732;;;181
1070;6;330;;;B221;C4;5
1070;7;330;A4;41;;;22
1070;8;330;;;B221;C4;4
1070;9;330;A1;723|732;;;165
1070;10;330;;;B221;C4;13
1070;11;330;A4;41;;;9
1070;12;330;;;B221;C4;20
1070;13;330;A82;;;;6
1070;14;330;;;B11;C4;1
1070;15;330;A3;631;;;13
1070;16;330;;;B11;C12;1
1070;17;330;A82;;;;11
1070;18;330;;;B221;C12;4
1070;19;330;A7;81|631;;;115
1070;20;330;;;B221;C12;4
1070;21;330;A61;631;;;12
1070;22;330;;;B221;C12;20
1070;23;330;A63;12;;;13
1070;24;330;;;B221;C12;9
1070;25;330;A1;723|732;;;268
1071;1;330;A1;723|732;;;472
1071;2;330;;;B221;C12;34
1071;3;330;A3;631;;;13
1071;4;330;;;B221;C4;31
1071;5;330;A1;723|732;;;890
1072;1;330;A1;723|732;;;555
1072;2;330;;;B221;C4;62
1072;3;330;A7;711;;;5
1072;4;330;;;B221;C4;16
1072;5;330;A1;723|732;;;167
1072;6;330;;;B221;C4;4
1072;7;330;A4;41;;;13
1072;8;330;;;B221;C4;4
1072;9;330;A1;723|732;;;614
1073;1;330;A1;723|732;;;672
1073;2;330;;;B221;C4;16
1073;3;330;A1;12;;;96
1073;4;330;;;;;4
1073;5;330;;;;;1
1073;6;330;;;;;651
1074;1;327;;;;;997
1074;2;327;A62;622;;;82
1074;3;327;;;B31;C11;31
1074;4;327;A1;11|82|81|12|621|82|13;;;330
1075;1;327;A1;11|82|81|12|621|82|13;;;471
1075;2;327;;;B222;C22;35
1075;3;327;A3;3;;;218
1075;4;327;;;B11;C22;13
1075;5;327;A63;12;;;51
1075;6;327;;;B11;C22;15
1075;7;327;A5;51;;;46
1075;8;327;;;B11;C22;18
1075;9;327;A7;711|622;;;99
1075;10;327;;;B222;C22;19
1075;11;327;A4;41|42;;;12
1075;12;327;;;B222;C22;13
1075;13;327;A1;11|82|81|12|621|82|13;;;430
1076;1;327;A1;11|82|81|12|621|82|13;;;470
1076;2;327;;;B222;C22;66
1076;3;327;A3;3;;;445
1076;4;327;;;B11;C22;3
1076;5;327;A82;;;;12
1076;6;327;;;B222;C22;4
1076;7;327;A7;711|622;;;115
1076;8;327;;;B222;C22;4
1076;9;327;A1;621;;;12
1076;10;327;;;B222;C22;20
1076;11;327;A63;12;;;13
1076;12;327;;;B222;C22;10
1076;13;327;A1;11|82|81|12|621|82|13;;;266
1077;1;327;A1;11|82|81|12|621|82|13;;;471
1077;2;327;;;B222;C22;35
1077;3;327;A3;17|3|622;;;460
1077;4;327;;;B31;C11;15
1077;5;327;A62;11|724|81|12|622|13;;;459
1078;1;327;A62;11|724|81|12|622|13;;;562
1078;2;327;;;B222;C21|C11;10
1078;3;327;A3;3|622;;;103
1078;4;327;;;B222;C21|C11;8
1078;5;327;A1;17|11|731|81|12|621|82|13;;;47
1078;6;327;;;B11;C22;6
1078;7;327;A63;12;;;58
1078;8;327;;;B11;C22;7
1078;9;327;A1;17|11|731|81|12|621|82|13;;;639
1079;1;327;A1;17|11|731|81|12|621|82|13;;;1440
1080;1;327;A1;17|11|731|81|12|621|82|13;;;538
1080;2;327;;;;;902
1081;1;251;;;;;816
1081;2;251;A3;;;;150
1081;3;251;;;;;26
1081;4;251;A3;3;;;33
1081;5;251;;;B31|B11;C4;15
1081;6;251;A1;;;;7
1081;7;251;;;;;11
1081;8;251;A61;11|724|731|81|12|82|13;;;382
1082;1;251;A61;11|724|731|81|12|82|13;;;487
1082;2;251;;;B222;C22|C12;20
1082;3;251;A3;3;;;552
1082;4;251;;;B31|B11;C4;10
1082;5;251;A1;;;;371
1083;1;251;A1;;;;926
1083;2;251;;;B31|B11;C22|C12;7
1083;3;251;A4;41;;;100
1083;4;251;;;B11;C22|C12;5
1083;5;251;A82;;;;4
1083;6;251;;;B221;C22|C12;30
1083;7;251;A1;;;;368
1084;1;251;A1;;;;1440
1085;1;251;A1;;;;492
1085;2;251;;;B31|B11;C22|C4;14
1085;3;251;A3;3;;;34
1085;4;251;;;;;3
1085;5;251;;;;;100
1085;6;251;;;;;2
1085;7;251;A3;;;;427
1085;8;251;;;B31|B11;C4;8
1085;9;251;A1;;;;360
1086;1;251;A1;;;;492
1086;2;251;;;B31|B11;C22|C4;15
1086;3;251;A3;3;;;561
1086;4;251;;;B31|B11;C4;5
1086;5;251;;;;;21
1086;6;251;;;B11;C4;8
1086;7;251;A1;3|712;;;338
1087;1;251;A1;3|712;;;489
1087;2;251;;;B31|B11;C22|C4;19
1087;3;251;A3;712;;;9
1087;4;251;;;B11;C11;26
1087;5;251;A3;3;;;263
1087;6;251;;;B11;C21|C11;9
1087;7;251;A7;82;;;109
1087;8;251;;;B11;C21|C11;13
1087;9;251;A3;712|724|81|622;;;44
1087;10;251;;;;;28
1087;11;251;A3;3;;;431
1088;1;251;A3;3;;;894
1088;2;251;;;B222;C22;24
1088;3;251;A5;51;;;16
1088;4;251;;;B222;C22;5
1088;5;251;A1;;;;19
1088;6;251;;;B222;C22;8
1088;7;251;A4;41;;;42
1088;8;251;;;B222;C22;6
1088;9;251;A1;;;;3
1088;10;251;;;B222;C22;42
1088;11;251;A1;51;;;381
1089;1;251;A1;51;;;1440
1090;1;251;A1;51;;;1440
1091;1;251;A1;51;;;1440
1092;1;251;A1;51;;;502
1092;2;251;;;B31|B11;C22|C4;8
1092;3;251;A3;3;;;9
1092;4;251;;;;;3
1092;5;251;A3;;;;204
1092;6;251;;;;;714
1093;1;332;;;;;1013
1093;2;332;A3;3;;;5
1093;3;332;;;B13;C22;14
1093;4;332;A1;11|82|3|81|12|721|82|13;;;408
1094;1;332;A1;11|82|3|81|12|721|82|13;;;517
1094;2;332;;;B11;C22;5
1094;3;332;A3;3;;;208
1094;4;332;;;B31;C22;9
1094;5;332;;;;;9
1094;6;332;;;B31;C22;3
1094;7;332;A61;3|12;;;98
1094;8;332;;;B31;C22;12
1094;9;332;A7;711|622;;;105
1094;10;332;;;B222;C22;8
1094;11;332;A63;41;;;8
1094;12;332;;;B222;C22;15
1094;13;332;A61;3|12;;;132
1094;14;332;;;B222;C22|C12;7
1094;15;332;A1;11|82|3|81|12|721|82|13;;;304
1095;1;332;A1;11|82|3|81|12|721|82|13;;;518
1095;2;332;;;B13;C22;3
1095;3;332;A3;3;;;461
1095;4;332;;;B13;C22;3
1095;5;332;A1;11|82|3|81|12|721|82|13;;;455
1096;1;332;A1;11|82|3|81|12|721|82|13;;;519
1096;2;332;;;B13;C22;3
1096;3;332;A3;3;;;609
1096;4;332;;;B13;C22;2
1096;5;332;A1;11|82|3|81|12|721|82|13;;;307
1097;1;332;A1;11|82|3|81|12|721|82|13;;;604
1097;2;332;;;B11;C22;10
1097;3;332;A4;41;;;71
1097;4;332;;;B11;C22;4
1097;5;332;;622;;;7
1097;6;332;;;B11;C22;3
1097;7;332;A1;11|82|3|81|12|721|82|13;;;127
1097;8;332;;;;;614
1098;1;331;;;;;1011
1098;2;331;A1;2;;;429
1099;1;331;A1;2;;;524
1099;2;331;;;B13;C4;7
1099;3;331;A2;2;;;68
1099;4;331;;;B13;C4;4
1099;5;331;A2;2;;;37
1099;6;331;;;B13;C4;8
1099;7;331;A1;2;;;463
1099;8;331;;;B11;C4;8
1099;9;331;A1;2;;;321
1100;1;331;A1;2;;;801
1100;2;331;;;B11;C4;5
1100;3;331;A1;17|2;;;166
1100;4;331;;;B13;C4;32
1100;5;331;A2;2;;;38
1100;6;331;;;B13;C4;10
1100;7;331;A2;2;;;36
1100;8;331;;;B13;C4;5
1100;9;331;A1;2;;;347
1101;1;331;A1;2;;;603
1101;2;331;;;B13;C4;12
1101;3;331;A7;3|721;;;71
1101;4;331;;;B13;C4;16
1101;5;331;A2;2;;;92
1101;6;331;;;B13;C4;5
1101;7;331;A1;2;;;123
1101;8;331;;;B13;C4;4
1101;9;331;A2;2;;;41
1101;10;331;;;B13;C4;3
1101;11;331;A2;2;;;47
1101;12;331;;;B13;C4;1
1101;13;331;A2;2;;;34
1101;14;331;;;B13;C4;1
1101;15;331;A2;2;;;63
1101;16;331;;;B13;C4;2
1101;17;331;A2;2;;;51
1101;18;331;;;B13;C4;7
1101;19;331;A1;2;;;18
1101;20;331;;;B11;C11|C12;17
1101;21;331;A1;2;;;130
1101;22;331;;;B11;C4;4
1101;23;331;A7;631;;;19
1101;24;331;;;B11;C11|C12;2
1101;25;331;A62;631;;;6
1101;26;331;;;B11;C12;10
1101;27;331;A1;2;;;58
1102;1;331;A1;2;;;701
1102;2;331;;;B11;C12;2
1102;3;331;A4;41;;;20
1102;4;331;;;B11;C12;2
1102;5;331;A1;82|81|721|632|631|14|82;;;190
1102;6;331;;;B11;C12;31
1102;7;331;;;;;8
1102;8;331;;;B11;C12;18
1102;9;331;A1;82|81|721|632|631|14|82;;;139
1102;10;331;;;B11;C12;29
1102;11;331;A1;82|81|721|632|631|14|82;;;300
1103;1;331;A1;82|81|721|632|631|14|82;;;1440
1104;1;331;A1;82|81|721|632|631|14|82;;;532
1104;2;331;;;;;908
1105;1;337;;;;;1104
1105;2;337;A3;3;;;12
1105;3;337;;;B221;C12;7
1105;4;337;A1;11|12|631|621|13|2;;;317
1106;1;337;A1;11|12|631|621|13|2;;;521
1106;2;337;;;B11;C12|C4;19
1106;3;337;A1;11|12|631|621|13|2;;;193
1106;4;337;;;B221;C12;5
1106;5;337;A61;12|621;;;107
1106;6;337;;;B221;C4;19
1106;7;337;A5;51;;;77
1106;8;337;;;B221|B11;C4;17
1106;9;337;A5;51;;;35
1106;10;337;;;B11;C4;7
1106;11;337;A1;11|12|631|621|13|2;;;160
1106;12;337;;;B11;C4;11
1106;13;337;A63;12;;;184
1106;14;337;;;B11;C4;12
1106;15;337;A1;11|12|631|621|13|2;;;73
1107;1;337;A1;11|12|631|621|13|2;;;972
1107;2;337;;;B221;C4;2
1107;3;337;A3;631;;;12
1107;4;337;;;B221;C12;13
1107;5;337;A5;51;;;68
1107;6;337;;;B221;C12;32
1107;7;337;A1;11|12|631|621|13|2;;;341
1108;1;337;A1;11|12|631|621|13|2;;;523
1108;2;337;;;B221;C12;2
1108;3;337;A3;631;;;16
1108;4;337;;;B221;C12;4
1108;5;337;A1;11|12|631|621|13|2;;;139
1108;6;337;;;B221;C22;3
1108;7;337;;52;;;54
1108;8;337;;;B221;C22;3
1108;9;337;A63;12;;;87
1108;10;337;;;B221;C4;3
1108;11;337;A1;11|12|631|621|13|2;;;125
1108;12;337;;;B221;C4;5
1108;13;337;A3;631;;;7
1108;14;337;;;B221;C12;3
1108;15;337;A4;41;;;28
1108;16;337;;;B221;C12;9
1108;17;337;A1;11|12|631|621|13|2;;;429
1109;1;337;A1;11|12|631|621|13|2;;;992
1109;2;337;;;B11;C12;13
1109;3;337;A4;42;;;13
1109;4;337;;;B11;C12;20
1109;5;337;A63;623;;;35
1109;6;337;;;B11;C12;17
1109;7;337;A4;41;;;19
1109;8;337;;;B11;C12;14
1109;9;337;A1;11|12|631|621|13|2;;;317
1110;1;337;A1;11|12|631|621|13|2;;;584
1110;2;337;;;B221;C4;8
1110;3;337;A5;711;;;54
1110;4;337;;;B221;C4;5
1110;5;337;A4;41;;;6
1110;6;337;;;B221;C4;18
1110;7;337;A1;11|12|631|621|13|2;;;299
1110;8;337;;;B221;C12;19
1110;9;337;A62;622;;;24
1110;10;337;;;B221;C21;1
1110;11;337;;622;;;76
1110;12;337;;;B221;C12;22
1110;13;337;A1;11|12|631|621|13|2;;;324
1111;1;337;A1;11|12|631|621|13|2;;;538
1111;2;337;;;;;902
1112;1;380;;;;;1104
1112;2;380;A3;82|3|712|81|721|622;;;12
1112;3;380;;;B222;C22;7
1112;4;380;A1;11|724|81|12|721|16|82|13;;;317
1113;1;380;A1;11|724|81|12|721|16|82|13;;;521
1113;2;380;;;B11;C22|C12;6
1113;3;380;A3;82|3|712|81|721|622;;;201
1113;4;380;;;B222;C22;27
1113;5;380;A61;11|724|81|12|621|82|13;;;685
1114;1;380;A61;11|724|81|12|621|82|13;;;482
1114;2;380;;;B222;C22;34
1114;3;380;A3;82|3|712|81|721|622;;;470
1114;4;380;;;B11|B222;C22;7
1114;5;380;A5;51;;;75
1114;6;380;;;B11|B222;C22;20
1114;7;380;A63;12|621;;;352
1115;1;380;A63;12|621;;;511
1115;2;380;;;B11;C22;2
1115;3;380;A3;82|3|712|81|721|622;;;556
1115;4;380;;;B11;C22;1
1115;5;380;A1;11|82|724|81|12|721|82|13;;;370
1116;1;380;A1;11|82|724|81|12|721|82|13;;;645
1116;2;380;;;B11;C22;5
1116;3;380;A3;52|3|622;;;107
1116;4;380;;;B11;C22|C11;2
1116;5;380;A4;42|622|621;;;5
1116;6;380;;;B11;C22;3
1116;7;380;A63;12|621;;;56
1116;8;380;;;B11;C22;6
1116;9;380;A4;41|42;;;121
1116;10;380;;;B222;C22;25
1116;11;380;A61;11|724|731|81|12|621|16|82|13;;;465
1117;1;380;A61;11|724|731|81|12|621|16|82|13;;;1082
1117;2;380;;;B222;C22;18
1117;3;380;A61;11|82|724|81|12|621|16|82|13;;;340
1118;1;380;A61;11|82|724|81|12|621|16|82|13;;;538
1118;2;380;;;;;902
1119;1;346;;;;;1008
1119;2;346;A3;;;;12
1119;3;346;;;B11;C12;50
1119;4;346;A1;631;;;370
1120;1;346;A1;631;;;688
1120;2;346;;;B11;C4;8
1120;3;346;;51;;;36
1120;4;346;;;B11;C4;15
1120;5;346;A4;42;;;7
1120;6;346;;;B11;C4;8
1120;7;346;A1;631;;;678
1121;1;346;A1;631;;;550
1121;2;346;;;B222;C22;23
1121;3;346;A4;41;;;85
1121;4;346;;;B222;C22;2
1121;5;346;A4;42;;;224
1121;6;346;;;B222;C22;18
1121;7;346;A1;11|724|81|12|13;;;538
1122;1;346;A1;11|724|81|12|13;;;558
1122;2;346;;;B222;C22;18
1122;3;346;A4;41;;;106
1122;4;346;;;B222;C22;18
1122;5;346;A1;631;;;110
1122;6;346;;;B11;C4;4
1122;7;346;A81;17;;;12
1122;8;346;;;B31;C4;22
1122;9;346;A5;16;;;58
1122;10;346;;;;;3
1122;11;346;A4;;;;8
1122;12;346;;;B31;C4;17
1122;13;346;A1;11|12|631|13;;;20
1122;14;346;;;;;13
1122;15;346;A3;631;;;60
1122;16;346;;;B11;C12;30
1122;17;346;A1;631;;;383
1123;1;346;A1;631;;;1440
1124;1;346;A1;631;;;1440
1125;1;346;A1;631;;;533
1125;2;346;;;;;907
1126;1;345;;;;;1008
1126;2;345;A1;724|81|622|621|82;;;432
1127;1;345;A1;724|81|622|621|82;;;520
1127;2;345;;;B11;C12;1
1127;3;345;A3;3;;;210
1127;4;345;;;B11;C12;4
1127;5;345;A1;724|81|622|621|82;;;705
1128;1;345;A1;724|81|622|621|82;;;521
1128;2;345;;;B11;C12;5
1128;3;345;A3;3;;;202
1128;4;345;;;B11;C12;1
1128;5;345;A1;724|81|622|621|82;;;112
1128;6;345;;;B11;C12;1
1128;7;345;A3;3;;;141
1128;8;345;;;B11;C12;2
1128;9;345;A1;724|81|622|621|82;;;455
1129;1;345;A1;724|81|622|621|82;;;520
1129;2;345;;;B11;C12;17
1129;3;345;A3;3;;;193
1129;4;345;;;B11;C12;5
1129;5;345;A1;12|82;;;104
1129;6;345;;;B11;C12;1
1129;7;345;A3;722|723|3|732|712|622;;;187
1129;8;345;;;;;37
1129;9;345;A1;724|81|622|621|82;;;2
1129;10;345;;;B11;C4;30
1129;11;345;A1;724|81|622|621|82;;;344
1130;1;345;A1;724|81|622|621|82;;;761
1130;2;345;;;B11;C4;1
1130;3;345;A7;711;;;5
1130;4;345;;;B222;C21|C11;20
1130;5;345;A7;711;;;69
1130;6;345;;;B222;C21|C11;21
1130;7;345;A1;724|81|622|621|82;;;563
1131;1;345;A1;724|81|622|621|82;;;1440
1132;1;345;A1;724|81|622|621|82;;;519
1132;2;345;;;B11;C12;5
1132;3;345;A3;3;;;9
1132;4;345;;;;;907
1133;1;349;;;;;1079
1133;2;349;A3;17|3|712|12|622;;;4
1133;3;349;;;B222;C22|C12;3
1133;4;349;A61;17|11|81|12|621|13;;;354
1134;1;349;A61;17|11|81|12|621|13;;;1021
1134;2;349;;;B222;C22|C12;1
1134;3;349;A3;17|12;;;18
1134;4;349;;;B11;C22|C12;5
1134;5;349;A4;41;;;10
1134;6;349;;;B11;C22|C12;3
1134;7;349;A61;17|11|724|731|81|12|621|82|13;;;382
1135;1;349;A61;17|11|724|731|81|12|621|82|13;;;504
1135;2;349;;;B11;C22|C12;7
1135;3;349;;17|621;;;7
1135;4;349;;;B11;C22|C12;4
1135;5;349;A3;17|3|712|12|622;;;555
1135;6;349;;;B11;C22|C12;13
1135;7;349;A61;17|11|724|731|81|12|621|82|13;;;350
1136;1;349;A61;17|11|724|731|81|12|621|82|13;;;502
1136;2;349;;;B11;C22|C12;14
1136;3;349;A3;17|3|712|12|622;;;573
1136;4;349;;;B11;C22|C12;15
1136;5;349;A61;17|11|724|731|81|12|621|82|13;;;336
1137;1;349;A61;17|11|724|731|81|12|621|82|13;;;992
1137;2;349;;;B11;C4;7
1137;3;349;A4;42;;;7
1137;4;349;;;;;2
1137;5;349;A7;17|81|621;;;58
1137;6;349;;;B11;C22|C12;2
1137;7;349;A61;17|11|724|731|81|12|621|82|13;;;372
